content,sentiment,date
bisognerebbe tenere in considerazione il contesto e capire se è il caso di rendere obbligatorio il  greenpass per tornare alla normalità   in linea con   ,0,07-14-2021
se non ci fosse stato il pericolo del dilagare delle varianti  avrei lasciato liberi gli imbecilli  novax  alla fine  cazzi loro   purtroppo non si può più fare  niente obbligo ma limitazioni a go go  no vaccino  no party  sorry   greenpass,1,07-14-2021
 greenpass  se vogliono impedirmi di vivere perché non sono vaccinato  cercherò di vendere cara la pelle,-1,07-14-2021
chi non si è vaccinato   è lo stesso che durante il lockdown usciva fottendosene dei morti   quindi o si vaccina o niente  greenpass,1,07-14-2021
che poi prima dell obbligo vaccinale o del green pass  basterebbe che meloni e salvini dichiarassero di aver fatto il vaccino  ci sarebbero milioni di prenotazioni in più ,0,07-15-2021
no forse non mi sono spiegato  io vorrei sapere un risultato  qualcosa di numericamente descrivibile  qualcosa del tipo  con l obbligo del green pass vaccineremo x milioni di persone in più  con un valore di x significativo per centrare gli obiettivi della campagna vaccinale ,0,07-15-2021
il  greenpass è una cazzata pazzesca  una legge per unificare il libero circolo tra stati dove ogni stato può scegliere per se   dose ok per andare in italia dove si circola da mesi con un autocertificazione   era l unica volta dove sembrava vi si potesse fare i complimenti…,-1,07-15-2021
quindi  meglio chiudere bar e ristoranti  non credo  perché l altra soluzione è questa  e non mi sembra migliore   novax  greenpass,1,07-14-2021
se rendi possibile vaccinazione per chiunque voglia farla ben venga green pass  non voglio rischiare di non poter andare al ristorante o cinema solo perché chi ha studiato biologia e medicina guardando siamo fatti così è convinto che nei vaccini ci sia demonio   obbligovaccinale,1,07-13-2021
mi fa ridere che parlino di mettere il green pass obbligatorio perché così stanano chi non si è ancora vaccinato  ho prenotato il vaccino i primi giugno e ho l appuntamento al  agosto  non è mica colpa mia se ancora non sono vaccinata  fosse per me l avrei fatto anche subito ,1,07-15-2021
naturalmente lo chiamano  greenpass perché fa figo e cmq che utilità ha  qui puoi entrare  qui no naturalmente le attività e sempre le stesse che già hanno massacrato subiranno ancora danni e senza senso vorrebbero allentare la diffusione del  virus con un cartoncino   ,0,07-14-2021
ma io la butto lì  facciamo che senza green pass  parziale o totale  non entri da nessuna parte  non dico da adesso ma da tipo settembre ottobre,1,07-01-2021
io tifo per il  greenpass all italiana    noi del  siamo favorevoli al green pass per avere accesso ai grandi eventi a rischio assembramento in alternativa alle chiusure   covid  ecco come  ,1,07-15-2021
no perché se mettono il green pass obbligatorio per i ristoranti sono pronta a litigare con i no vax,1,07-15-2021
io non parlo su quello che sto vedendo in traghetto  dico solo green pass obbligatorio ,1,07-11-2021
il  greenpass è la replica del fallimento di  immuni e di tutte le cose che ha fatto lo stato  come facilmente prevedibile  ,-1,07-05-2021
libertà di scelta per il vaccino  no al green pass o passaporto vaccinale  no all obbligo vaccinale   firma la petizione   via ,-1,07-11-2021
io ho il green pass per la prima dose  vale o devo rinviare le vacanze  ditemelo prima del  però  che se parto non torno indietro   ,0,07-14-2021
i  novax sono pregai di aspettare fuori   greenpass,1,07-14-2021
secondo me usare il  greenpass per ristoranti ecc è la cosa migliore  sì ok è un  obbligovaccinale velato  ma è la cosa migliore  è legittimo avere dei dubbi  ma una volta tanto ci si può anche affidare alla scienza senza pensare che tutto sia un kmp suvvia,1,07-13-2021
direi che qualche regola va data perché io un altro autunno come quello passato non lo reggo   greenpass,0,07-14-2021
 coffeebreak sono favorevole al green pass  perché la libertà di qualcuno a non vaccinarsi  non può scontrarsi con la libertà mia e della mia famiglia di divertirmi in sicurezza ,1,07-15-2021
sulla faccenda del  greenpass obbligatorio  ci sono due problemi  evidenziati già da molti     finché c è penuria di vaccini  e quindi molti  non possono  farlo pur volendo  non è giusto renderlo obbligatorio    chi controlla  ad es  sui sempre affollati treni dei pendolari ,0,07-14-2021
se il  greenpass è costituzionale  allora è da denunciare chi non lo ha istituito lo scorso anno per quelli che avevano superato la malattia  costringendoli a subire le restrizioni dei dpcm pur essendo immuni  ,0,07-14-2021
sto davvero sognando la libera circolazione nei luoghi pubblici solo per chi ha il green pass  stavolta la francia è un passo avanti a noi  dobbiamo dircelo ,1,07-14-2021
quelli che dicono di lottare contro ogni forma di discriminazione sono gli stessi che vorrebbero discriminare imponendo un  greenpass  ,-1,07-10-2021
meno male che il green pass non era obbligatorio  sono in aereoporto e se non lo mostravo al check in non mi facevano salire   e  proprio un obbligo altroche      greenpass  europa  noobbligovaccinale  covid,-1,07-03-2021
slovenia  il green pass diventa obbligatorio  anche per i lavoratori transfrontalieri  per attraversare il confine ma i controlli non ci sono ,0,07-15-2021
  il lockdown è illiberale quindi no   le zone a colori sono discriminatorie e inefficaci  quindi no   l obbligo vaccinale vade retro satana   il green pass per le attività no  è apartheid vaccinale    le mascherine  bavaglio  la proposta di fratelli d italia è andare a lourdes ,0,07-13-2021
 io sono per la libera scelta  tu sei liberissimo di non vaccinarti  come io sono libero di non farti entrare nel mio ristorante senza il  greenpass    il mio amico ristoratore  lapidario   è così che finirà  come è giusto che sia  selezione naturale,1,07-14-2021
 greenpass per fare qualsiasi cosa comporti la possibilità di portare il virus in luoghi affollati  il modello  macron va importato immediatamente in italia  tu sei libero di non vaccinarti  io di non rischiare che tu porti il  covid ovunque mi trovi  da fare subito ,1,07-13-2021
l obbligo di green pass non può essere confuso con l obbligo vaccinale  se non vuoi vaccinarti hai comunque delle opzioni   prendere il covid e guarire      fare il tampone ogni volta  fare solo le cose per cui il green pass non è necessario,0,07-14-2021
ah siiii     volete il green pass per accedere al ristorante    allora nessuno più va al ristorante ,-1,07-13-2021
bello vero  democratico  e il green pass  carta da culo  il green pass è uno strumento di controllo  non uno strumento sanitario  questa storia lo dimostra benissimo  ,-1,07-05-2021
cari no vax vi vedo preoccupati per il  greenpass nei luoghi pubblici… il bello è che nessuno vi obbliga a vaccinarvi  ma se avete intenzione di andare a parlare sputacchiando al bancone del bar d ora in poi tirerete avanti a tamponi com è giusto che sia  se no state a casina,1,07-14-2021
tutto questo entusiasmo per l   obbligovaccinale ed il  greenpass credo stia facendo perdere nuovamente di vista che qui si parla di un trattamento sanitario a cui ci si deve sottoporre in piena coscienza e libertà e non di una cosa così per poter andare al bar ,0,07-13-2021
altra dimostrazione del l inutilità del  greenpass   milioni di vaccini somministrati in gb non sono accettati dal  passaporto dei vaccini dell unione europea  perché  prodotti in india e non autorizzati dall agenzia europea per i medicinali  ema   ,-1,07-04-2021
perché si fa il vaccino per creare gli anticorpi e perchè mai allora il green pass non viene dato dopo una verifica degli anticorpi presenti nei guariti  qual è il senso perché chi è guarito dopo  gg si deve  sovraccaricare  di anticorpi di una variante che poi è già sparita ,0,07-14-2021
io sono per il green pass obbligatorio per tutte le situazioni di assembramento ma anche nei locali  palestre e mezzi di trasporto ,1,07-15-2021
non possiamo per l irresponsabilitá di pochi rimettere a rischio la  ripartenza  si all estensione del  greenpass e ad ogni misura di incentivazione a vaccinarsi  ,1,07-15-2021
vero sarebbe meglio estendere green pass anche a ristoranti e bar   anche se ci svegliamo sempre un po  tardi       solo a cinema  teatri e  un  intervento insignificante in quanto chi ci va in estate    rischiamo grosso e di  non finire mai ,1,07-15-2021
servirà il green pass anche per andare al supermercato   in caso faccio la spesa e cucino a casa    cucino anche benino    e i ristoranti saranno ancora di più in m   a   non fanno prima a ritirare le licenze e farli chiudere subito  ,-1,07-15-2021
io non voglio fare polemica assolutamente ma non capisco una cosa è vi prego di spiegarmela se mi vaccino sono immune ma posso conteggiare gli altri quindi la stessa cosa che fa un non vaccinato  che però può essere contagiato da vaccinato  che problema è     greenpass,0,07-15-2021
bene  macron   vaccinazione obbligatoria per personale sanitario  io aggiungerei anche quello scolastico   greenpass   inoltre  per accedere a ristoranti  bar  cinema  musei  palestre e per utilizzare sistemi di trasporto come aerei  pullman e treni   covid,1,07-13-2021
vediamo se qualcuno verrà denunciato per aver omesso alcune righe importanti  nella traduzione dall inglese in italiano  delle disposizioni europee in tema di greenpass ,0,07-01-2021
ma cosa vuol dire che lega e fdi dicono no al green pass obbligatorio per eventi e mezzi pubblici    ma stiamo scherzando    per me se non ti sei vaccinato avendo la possibilità di farlo ti assumi le tue responsabilità e sono cazzi tuoi …,1,07-14-2021
ma ci voleva tanto a capire che solo con un provvedimento come quello che ha avuto il coraggio di fare  macron  si esce da sta situazione del covid   greenpass,1,07-14-2021
il generale figliuolo accarezza l idea  macron di rendere indispensabile il  greenpass per andare al cinema  ristorante  discoteca   il messaggio a questi coglioni di  novax è semplice  non ti posso obbligare a fare il vaccino ma posso benissimo farti fare una vita de merda,1,07-13-2021
seconda dose fatta  il green pass ce l ho  ora posso partire per le mie tanto desiderate ferie  io feliciona ,1,07-14-2021
raga mi sono vaccinato l altro ieri e mi è già arrivato il green pass ,1,07-02-2021
non ti vuoi vaccinare  bene sei libero di non farlo ma qualsiasi chiusura e lockdown riguarderà solo te  greenpass o tampone a pagamento  obbligatorio sui mezzi pubblici  aerei concerti stadio cinema teatri etc etc nessuno ti obbliga a vaccinarti giusto   obbligovaccinale,1,07-13-2021
io mi sono vaccinato  piuttosto di chiudere il bar in autunno per colpa dei no vax  benvenga il green pass obbligatorio ,1,07-13-2021
il  greenpass non va bene   obbligovaccinale non va bene  gli arresti domiciliari degli ultimi due anni invece si  bisogna anche fare pace con la testa però  meglio pass o obbligo che rinchiusi in casa senza aver commesso alcun reato ,1,07-14-2021
posso sperare che io  vaccinato completo dotato di green pass  ad ottobre non mi debba rinchiudere in casa per colpa di altri  perché questa volta credo che la disobbedienza civile potrebbe essere un opzione ,1,07-11-2021
facciamo che ogni locale è libero di volere o meno il  greenpass e che ogni cittadino è libero di decidere se entrare in quel locale o sceglierne un altro ,0,07-14-2021
per quanto mi riguarda  la mia dose di  vaccino  potete incartarla col  greenpass e ficcarvela su per il culo ,-1,07-12-2021
chi cavolo è pregliasco per dire che senza green pass non si può andare a lavorare     questi deliri devono finire   siamo in uno stato di diritto non nella dittatura militare dei televirologi    nogreenpass  noobbligovaccinale,-1,07-06-2021
green pass dopo due dosi per accedere a bar e ristoranti  chi è pro e chi è contro  ma questo dimostra a green pass di avere rispetto su tutto ,0,07-15-2021
non ho avuto il covid e non sono vaccinata  dovrò aspettare ancora qualche mese  e sono più che favorevole al  greenpass e alle limitazioni che non averlo comporterà  salterò cene e concerti  va bene così  ma è legittimo per chi è in coperto poter tornare alla normalità,1,07-15-2021
sulla base delle segnalazioni che arrivano dalle imprese   ha calcolato che il  greenpass abbia generato  al primo luglio     milioni di presenze straniere in più per la stagione estiva    estate   ,0,07-13-2021
